Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
8273,CA-2013-139549,2013-10-21,2013-10-26,Standard Class,MY-18295,Corporate,92020,FUR-CH-10001802,387.136,4,0.2,4.8392
8294,US-2014-168802,2014-11-04,2014-11-08,Standard Class,JO-15145,Corporate,98103,OFF-BI-10002393,18.368,4,0.2,5.9696
8300,US-2011-103338,2011-03-11,2011-03-15,Standard Class,RB-19435,Consumer,95661,OFF-AR-10001770,7.98,3,0,2.0748
8302,US-2014-167318,2014-07-27,2014-08-02,Standard Class,GZ-14545,Corporate,90004,TEC-AC-10003870,1649.95,5,0,659.98
8303,US-2014-167318,2014-07-27,2014-08-02,Standard Class,GZ-14545,Corporate,90004,FUR-CH-10000665,362.352,3,0.2,45.294
8304,US-2011-120313,2011-10-31,2011-11-02,Second Class,NL-18310,Home Office,94109,TEC-PH-10003092,73.584,2,0.2,8.2782
8305,CA-2014-135419,2014-11-04,2014-11-10,Standard Class,BG-11740,Consumer,93309,FUR-TA-10001086,486.368,4,0.2,36.4776
8309,CA-2013-149335,2013-07-26,2013-07-26,Same Day,BC-11125,Home Office,94109,OFF-AR-10001419,37.17,9,0,11.151
8340,CA-2014-135076,2014-04-14,2014-04-18,Standard Class,YS-21880,Corporate,92345,FUR-CH-10003774,436.704,6,0.2,-38.2116
8342,CA-2014-141481,2014-06-12,2014-06-15,First Class,ZD-21925,Consumer,90004,OFF-AP-10004532,61.44,3,0,16.5888
8358,CA-2011-110555,2011-04-11,2011-04-18,Standard Class,MM-18055,Consumer,59405,OFF-ST-10000876,87.08,7,0,24.3824
8359,CA-2011-110555,2011-04-11,2011-04-18,Standard Class,MM-18055,Consumer,59405,TEC-PH-10000586,105.584,2,0.2,9.2386
8360,CA-2011-110555,2011-04-11,2011-04-18,Standard Class,MM-18055,Consumer,59405,TEC-AC-10003399,217.44,6,0,91.3248
8366,CA-2014-157273,2014-01-31,2014-02-03,First Class,SZ-20035,Home Office,98103,TEC-PH-10002275,604.768,4,0.2,60.4768
8367,CA-2011-109918,2011-09-07,2011-09-12,Second Class,LR-17035,Corporate,95051,OFF-SU-10004290,27.36,4,0,7.3872
8368,CA-2011-109918,2011-09-07,2011-09-12,Second Class,LR-17035,Corporate,95051,OFF-PA-10000174,20.56,2,0,9.6632
8369,CA-2011-109918,2011-09-07,2011-09-12,Second Class,LR-17035,Corporate,95051,OFF-BI-10004308,83.92,5,0.2,31.47
8370,CA-2013-118745,2013-06-12,2013-06-17,Standard Class,SV-20365,Consumer,90004,FUR-TA-10003473,902.712,3,0.2,33.8517
8371,CA-2013-163972,2013-10-18,2013-10-22,Standard Class,MG-17890,Home Office,93727,FUR-BO-10003894,120.666,2,0.15,21.294
8373,CA-2013-113726,2013-11-25,2013-12-02,Standard Class,SC-20680,Home Office,98103,FUR-FU-10003535,82.26,3,0,33.7266
8374,CA-2013-152940,2013-11-11,2013-11-14,First Class,RO-19780,Consumer,94109,OFF-ST-10000352,29.74,1,0,4.461
8375,CA-2012-158701,2012-01-05,2012-01-10,Standard Class,JL-15175,Home Office,94109,OFF-AP-10004859,87.36,6,0,23.5872
8376,CA-2012-158701,2012-01-05,2012-01-10,Standard Class,JL-15175,Home Office,94109,OFF-BI-10001294,56.16,6,0.2,17.55
8382,CA-2013-134544,2013-03-18,2013-03-20,Second Class,AC-10660,Consumer,94109,TEC-PH-10003800,84.784,2,0.2,-20.1362
8386,CA-2014-137582,2014-09-05,2014-09-09,Standard Class,CV-12805,Corporate,94601,OFF-BI-10001757,11.808,3,0.2,4.1328
8391,CA-2014-153227,2014-12-05,2014-12-07,First Class,CS-12250,Corporate,90004,OFF-PA-10001838,11.76,2,0,5.7624
8400,CA-2012-133837,2012-04-13,2012-04-18,Standard Class,TH-21100,Consumer,85301,OFF-ST-10000344,10.744,1,0.2,0.8058
8404,CA-2013-154067,2013-02-01,2013-02-07,Standard Class,SM-20950,Corporate,90004,OFF-PA-10002254,105.52,4,0,48.5392
8410,CA-2012-134082,2012-12-11,2012-12-17,Standard Class,JK-15640,Home Office,92404,OFF-BI-10004230,110.528,4,0.2,38.6848
8417,CA-2014-118199,2014-05-10,2014-05-12,First Class,LB-16795,Home Office,98103,OFF-BI-10004330,147.92,5,0.2,46.225
8418,CA-2014-118199,2014-05-10,2014-05-12,First Class,LB-16795,Home Office,98103,OFF-ST-10000604,104.28,3,0,26.07
8419,CA-2014-118199,2014-05-10,2014-05-12,First Class,LB-16795,Home Office,98103,FUR-TA-10004154,286.85,1,0,63.107
8420,CA-2014-118199,2014-05-10,2014-05-12,First Class,LB-16795,Home Office,98103,OFF-ST-10000636,66.96,4,0,2.6784
8421,CA-2014-118199,2014-05-10,2014-05-12,First Class,LB-16795,Home Office,98103,TEC-AC-10004171,199.98,2,0,87.9912
8427,CA-2012-128356,2012-10-02,2012-10-07,Standard Class,RP-19390,Consumer,80229,OFF-SU-10004290,10.944,2,0.2,0.9576
8429,US-2014-132220,2014-11-13,2014-11-17,Standard Class,DJ-13510,Corporate,85281,TEC-AC-10004227,62.352,6,0.2,-10.9116
8437,CA-2012-151470,2012-09-20,2012-09-26,Standard Class,AM-10705,Consumer,89115,OFF-BI-10004040,45.584,11,0.2,16.5242
8439,CA-2011-108861,2011-05-28,2011-06-01,Standard Class,MM-17260,Consumer,98103,OFF-BI-10003876,136.96,4,0.2,51.36
8442,CA-2014-145779,2014-05-07,2014-05-11,Standard Class,DB-13615,Consumer,85705,OFF-PA-10002254,84.416,4,0.2,27.4352
8452,CA-2011-131387,2011-04-28,2011-04-30,First Class,AI-10855,Consumer,94109,TEC-PH-10001459,1679.96,5,0.2,125.997
8456,CA-2013-154081,2013-05-23,2013-05-30,Standard Class,JE-15610,Corporate,90004,TEC-PH-10001918,222.384,2,0.2,22.2384
8464,CA-2011-100881,2011-03-28,2011-04-01,Standard Class,DR-12940,Home Office,87105,TEC-PH-10003273,302.376,3,0.2,22.6782
8465,CA-2012-144043,2012-05-10,2012-05-15,Standard Class,AB-10165,Consumer,80027,TEC-AC-10002718,46.688,4,0.2,-2.918
8468,CA-2013-168557,2013-09-20,2013-09-24,Standard Class,FH-14275,Corporate,94109,OFF-BI-10002309,8.928,2,0.2,3.1248
8477,CA-2014-134880,2014-10-28,2014-11-02,Standard Class,TW-21025,Home Office,85204,OFF-PA-10004039,44.784,1,0.2,16.2342
8479,CA-2014-158736,2014-12-19,2014-12-25,Standard Class,TT-21460,Home Office,94109,OFF-AR-10002578,5.76,2,0,1.6704
8480,US-2013-119270,2013-03-13,2013-03-17,Standard Class,SW-20245,Consumer,90004,OFF-PA-10004022,19.98,2,0,8.991
8485,CA-2014-142391,2014-09-25,2014-09-25,Same Day,PB-19150,Consumer,98103,FUR-FU-10002759,199.8,10,0,71.928
8486,CA-2014-124716,2014-03-28,2014-04-01,Standard Class,BD-11560,Home Office,93727,OFF-PA-10000740,45.68,2,0,21.0128
8487,CA-2014-124716,2014-03-28,2014-04-01,Standard Class,BD-11560,Home Office,93727,OFF-PA-10001144,110.96,2,0,53.2608
8488,CA-2014-124716,2014-03-28,2014-04-01,Standard Class,BD-11560,Home Office,93727,OFF-PA-10000859,11.94,3,0,5.97
8492,CA-2014-106824,2014-07-08,2014-07-12,Standard Class,AT-10735,Consumer,90004,OFF-FA-10001135,5.94,3,0,0.1188
8496,CA-2013-143154,2013-12-03,2013-12-09,Standard Class,AS-10225,Corporate,80501,TEC-AC-10002942,165.6,3,0.2,-6.21
8502,CA-2012-102316,2012-02-29,2012-03-03,Second Class,DH-13075,Corporate,90004,TEC-PH-10000376,15.984,2,0.2,1.1988
8503,CA-2012-102316,2012-02-29,2012-03-03,Second Class,DH-13075,Corporate,90004,FUR-CH-10003396,184.752,3,0.2,-20.7846
8504,CA-2011-164903,2011-02-21,2011-02-25,Standard Class,SR-20740,Home Office,90004,OFF-PA-10003363,12.96,2,0,6.2208
8524,CA-2014-133074,2014-09-22,2014-09-26,Standard Class,DB-13615,Consumer,94109,OFF-PA-10004082,55.86,7,0,27.93
8530,CA-2014-137624,2014-11-11,2014-11-18,Standard Class,ME-17320,Home Office,90004,FUR-CH-10001714,241.424,2,0.2,-36.2136
8536,US-2011-163146,2011-05-16,2011-05-20,Standard Class,CC-12475,Consumer,94109,TEC-AC-10002217,56.4,3,0,3.384
8540,CA-2014-147354,2014-03-10,2014-03-14,Standard Class,KB-16315,Consumer,90004,TEC-CO-10000971,479.984,2,0.2,59.998
8541,CA-2014-147354,2014-03-10,2014-03-14,Standard Class,KB-16315,Consumer,90004,OFF-BI-10003910,30.84,5,0.2,9.6375
8548,CA-2012-149566,2012-12-05,2012-12-10,Standard Class,GB-14530,Corporate,90004,TEC-AC-10001266,39,3,0,17.55
8549,CA-2012-149566,2012-12-05,2012-12-10,Standard Class,GB-14530,Corporate,90004,OFF-LA-10000452,12.6,4,0,6.048
8550,CA-2012-126186,2012-09-11,2012-09-12,First Class,GB-14530,Corporate,80013,FUR-FU-10000073,24.64,4,0.2,4.004
8575,CA-2011-159849,2011-09-19,2011-09-19,Same Day,JK-15640,Home Office,94109,OFF-FA-10000053,5.67,3,0,0.1134
8585,CA-2011-104808,2011-02-05,2011-02-09,Second Class,MH-17440,Corporate,92025,OFF-BI-10003676,17.248,2,0.2,6.0368
8587,CA-2014-162012,2014-07-12,2014-07-19,Standard Class,KB-16240,Corporate,90004,TEC-AC-10003832,1287.45,5,0,244.6155
8588,CA-2014-162012,2014-07-12,2014-07-19,Standard Class,KB-16240,Corporate,90004,OFF-AP-10003040,168.1,5,0,43.706
8592,CA-2014-101700,2014-04-24,2014-04-27,First Class,SO-20335,Consumer,80634,OFF-EN-10001990,18.688,2,0.2,7.008
8593,CA-2014-101700,2014-04-24,2014-04-27,First Class,SO-20335,Consumer,80634,FUR-FU-10001025,11.664,3,0.2,3.3534
8598,US-2013-117387,2013-10-28,2013-11-01,Standard Class,PA-19060,Home Office,94109,OFF-BI-10004308,67.136,4,0.2,25.176
8599,CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200,Corporate,93727,OFF-BI-10002012,4.32,3,0.2,1.512
8600,CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200,Corporate,93727,OFF-PA-10002586,14.94,3,0,7.0218
8601,CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200,Corporate,93727,OFF-AP-10000692,40.54,2,0,11.3512
8602,CA-2011-141110,2011-11-26,2011-12-01,Standard Class,LS-17200,Corporate,93727,OFF-BI-10001553,7.312,1,0.2,2.5592
8603,US-2011-133949,2011-12-31,2011-12-31,Same Day,JL-15175,Home Office,89502,TEC-PH-10004908,475.944,7,0.2,59.493
8612,CA-2014-123624,2014-11-14,2014-11-18,Second Class,SE-20110,Consumer,93030,TEC-AC-10000682,82.95,5,0,29.0325
8613,CA-2013-146437,2013-01-28,2013-02-01,Second Class,HG-14965,Corporate,90004,OFF-AR-10000588,39.68,2,0,10.3168
8614,CA-2013-138233,2013-11-10,2013-11-15,Standard Class,PF-19165,Consumer,94601,TEC-AC-10002001,479.97,3,0,177.5889
8615,CA-2013-165918,2013-09-11,2013-09-15,Standard Class,BD-11770,Consumer,98026,OFF-LA-10003720,7.38,2,0,3.4686
8616,CA-2013-165918,2013-09-11,2013-09-15,Standard Class,BD-11770,Consumer,98026,OFF-BI-10001922,14.256,3,0.2,4.455
8617,CA-2013-165918,2013-09-11,2013-09-15,Standard Class,BD-11770,Consumer,98026,OFF-PA-10000100,81.98,2,0,40.1702
8618,CA-2013-165918,2013-09-11,2013-09-15,Standard Class,BD-11770,Consumer,98026,OFF-BI-10004826,39.624,3,0.2,13.8684
8619,CA-2014-117513,2014-03-04,2014-03-09,Standard Class,BT-11395,Corporate,90004,FUR-TA-10001520,399.672,7,0.2,-14.9877
8623,US-2013-114230,2013-11-28,2013-12-02,Standard Class,CM-12235,Consumer,85023,OFF-ST-10000876,39.808,4,0.2,3.9808
8626,CA-2012-156118,2012-12-08,2012-12-12,Standard Class,HG-14965,Corporate,80906,OFF-PA-10000533,15.696,3,0.2,5.1012
8638,CA-2014-151281,2014-04-28,2014-05-03,Standard Class,HM-14980,Consumer,98103,FUR-FU-10000397,139.58,7,0,39.0824
8642,CA-2014-147767,2014-12-03,2014-12-03,Same Day,SV-20935,Consumer,85345,OFF-BI-10001670,67.86,6,0.7,-45.24
8647,CA-2013-113341,2013-11-26,2013-11-30,Standard Class,MH-17455,Consumer,90004,FUR-CH-10004698,194.352,3,0.2,19.4352
8651,CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390,Consumer,98103,OFF-FA-10000840,5.7,5,0,2.679
8652,CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390,Consumer,98103,FUR-FU-10001918,14.19,3,0,5.5341
8653,CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390,Consumer,98103,OFF-SU-10001574,7.3,2,0,2.19
8654,CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390,Consumer,98103,TEC-AC-10001606,199.98,2,0,75.9924
8655,CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390,Consumer,98103,TEC-AC-10003399,144.96,4,0,60.8832
8656,CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390,Consumer,98103,TEC-AC-10000865,118,2,0,20.06
8657,CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390,Consumer,98103,OFF-PA-10002923,48.94,1,0,24.47
8658,CA-2011-142769,2011-09-13,2011-09-13,Same Day,RP-19390,Consumer,98103,OFF-AP-10004785,22.66,2,0,9.7438
8665,CA-2014-126634,2014-03-31,2014-04-02,Second Class,AB-10165,Consumer,90712,FUR-FU-10004973,94.2,5,0,39.564
8666,CA-2013-118500,2013-11-18,2013-11-19,First Class,HJ-14875,Home Office,94109,OFF-SU-10004231,49.5,5,0,13.365
8668,CA-2013-149916,2013-12-23,2013-12-25,Second Class,ED-13885,Home Office,98103,OFF-BI-10004002,55.36,4,0.2,19.376
8669,CA-2013-149916,2013-12-23,2013-12-25,Second Class,ED-13885,Home Office,98103,TEC-MA-10000752,11.56,1,0.2,3.757
8670,CA-2012-158918,2012-12-20,2012-12-25,Second Class,AI-10855,Consumer,90004,OFF-PA-10003127,17.12,4,0,7.704
8684,CA-2014-101665,2014-11-26,2014-12-02,Standard Class,TZ-21580,Consumer,94109,OFF-AR-10002335,5.16,2,0,1.3416
8685,CA-2013-155446,2013-12-17,2013-12-24,Standard Class,TN-21040,Home Office,92037,TEC-AC-10001445,21.21,7,0,4.4541
8687,CA-2013-144015,2013-06-27,2013-06-27,Same Day,AH-10075,Corporate,90004,OFF-SU-10003505,231.72,2,0,11.586
8688,CA-2013-144015,2013-06-27,2013-06-27,Same Day,AH-10075,Corporate,90004,OFF-FA-10000624,17.9,5,0,8.95
8689,CA-2013-144015,2013-06-27,2013-06-27,Same Day,AH-10075,Corporate,90004,OFF-PA-10002870,12.48,2,0,5.616
8694,CA-2013-118311,2013-10-25,2013-10-29,Standard Class,ED-13885,Home Office,94109,TEC-AC-10000892,450,5,0,162
8696,CA-2014-127096,2014-09-16,2014-09-18,Second Class,CS-12400,Home Office,94109,FUR-TA-10003473,300.904,1,0.2,11.2839
8706,US-2011-132745,2011-10-01,2011-10-05,Standard Class,NF-18475,Home Office,89502,OFF-FA-10000254,4.71,1,0,0
8709,CA-2011-119144,2011-11-16,2011-11-18,First Class,JD-16150,Corporate,90004,TEC-PH-10004188,79.968,4,0.2,-17.9928
8710,CA-2011-119144,2011-11-16,2011-11-18,First Class,JD-16150,Corporate,90004,FUR-BO-10004015,305.9745,3,0.15,25.1979
8711,CA-2011-119144,2011-11-16,2011-11-18,First Class,JD-16150,Corporate,90004,OFF-ST-10000991,344.91,3,0,10.3473
8712,CA-2011-105648,2011-03-03,2011-03-07,Standard Class,EJ-14155,Consumer,92037,FUR-TA-10002958,626.352,3,0.2,-23.4882
8713,US-2012-145422,2012-12-03,2012-12-07,Standard Class,PW-19240,Consumer,94109,FUR-BO-10002213,359.499,3,0.15,-29.6058
8714,CA-2014-136623,2014-07-12,2014-07-17,Standard Class,TS-21430,Corporate,92037,TEC-PH-10000004,71.952,6,0.2,5.3964
8715,CA-2014-136623,2014-07-12,2014-07-17,Standard Class,TS-21430,Corporate,92037,OFF-BI-10003708,29.8,5,0.2,9.3125
8726,CA-2014-148145,2014-03-19,2014-03-24,Standard Class,SW-20275,Consumer,98103,OFF-AR-10003752,46.2,4,0,21.252
8733,CA-2014-116988,2014-06-28,2014-06-30,Second Class,PW-19030,Corporate,98103,OFF-PA-10003848,19.44,3,0,9.3312
8734,CA-2014-116988,2014-06-28,2014-06-30,Second Class,PW-19030,Corporate,98103,FUR-FU-10001290,126.3,3,0,40.416
8735,CA-2014-116988,2014-06-28,2014-06-30,Second Class,PW-19030,Corporate,98103,TEC-AC-10003832,1287.45,5,0,244.6155
8743,US-2012-144771,2012-10-02,2012-10-04,First Class,CK-12205,Consumer,97123,FUR-FU-10000629,11.032,1,0.2,3.0338
8744,US-2012-144771,2012-10-02,2012-10-04,First Class,CK-12205,Consumer,97123,TEC-AC-10002323,53.04,3,0.2,-4.641
8747,CA-2014-128076,2014-02-03,2014-02-08,Standard Class,BO-11350,Corporate,92037,FUR-FU-10000293,210.58,2,0,12.6348
8748,CA-2014-128076,2014-02-03,2014-02-08,Standard Class,BO-11350,Corporate,92037,OFF-BI-10003638,30.96,2,0.2,10.062
8749,CA-2014-128076,2014-02-03,2014-02-08,Standard Class,BO-11350,Corporate,92037,TEC-MA-10002109,239.984,2,0.2,38.9974
8763,CA-2013-112578,2013-12-30,2014-01-03,Standard Class,FO-14305,Consumer,95823,OFF-ST-10003722,14.03,1,0,4.0687
8764,CA-2013-112578,2013-12-30,2014-01-03,Standard Class,FO-14305,Consumer,95823,OFF-SU-10002557,27.96,2,0,7.2696
8770,CA-2013-151148,2013-09-13,2013-09-14,Same Day,PO-19180,Home Office,80027,TEC-PH-10001870,146.952,3,0.2,9.1845
8771,CA-2013-151148,2013-09-13,2013-09-14,Same Day,PO-19180,Home Office,80027,FUR-CH-10002304,83.136,4,0.2,5.196
8780,CA-2012-165813,2012-03-20,2012-03-22,Second Class,BM-11785,Consumer,97301,OFF-ST-10004258,29.304,3,0.2,2.5641
8783,CA-2013-116911,2013-09-16,2013-09-21,Standard Class,JD-16150,Corporate,83301,OFF-BI-10001249,20.416,4,0.2,6.6352
8784,CA-2013-116911,2013-09-16,2013-09-21,Standard Class,JD-16150,Corporate,83301,FUR-TA-10003473,1128.39,3,0,259.5297
8786,CA-2014-145765,2014-05-29,2014-06-03,Standard Class,CM-11815,Corporate,85023,TEC-PH-10001305,195.96,5,0.2,19.596
8787,CA-2014-145765,2014-05-29,2014-06-03,Standard Class,CM-11815,Corporate,85023,OFF-PA-10001534,15.552,3,0.2,5.4432
8788,CA-2014-145765,2014-05-29,2014-06-03,Standard Class,CM-11815,Corporate,85023,TEC-AC-10000844,271.968,4,0.2,54.3936
8793,CA-2011-162992,2011-12-19,2011-12-21,First Class,BP-11095,Corporate,90004,OFF-LA-10001934,14.62,2,0,6.8714
8794,CA-2011-162992,2011-12-19,2011-12-21,First Class,BP-11095,Corporate,90004,OFF-FA-10004248,22.55,5,0,8.7945
8795,CA-2011-162992,2011-12-19,2011-12-21,First Class,BP-11095,Corporate,90004,TEC-PH-10001944,583.8,5,0.2,72.975
8796,CA-2011-162992,2011-12-19,2011-12-21,First Class,BP-11095,Corporate,90004,TEC-PH-10002085,211.168,4,0.2,15.8376
8797,CA-2013-106397,2013-07-08,2013-07-14,Standard Class,MJ-17740,Consumer,84057,OFF-PA-10003441,12.96,2,0,6.2208
8798,CA-2013-106397,2013-07-08,2013-07-14,Standard Class,MJ-17740,Consumer,84057,OFF-AR-10004602,45.98,2,0,12.8744
8806,US-2014-100398,2014-08-20,2014-08-24,Standard Class,DO-13435,Consumer,84106,OFF-BI-10002133,102.72,3,0.2,37.236
8811,CA-2014-120614,2014-05-31,2014-06-05,Standard Class,SM-20950,Corporate,90004,OFF-PA-10004911,37.52,4,0,18.0096
8814,CA-2012-127754,2012-07-26,2012-07-31,Standard Class,CK-12760,Corporate,85301,FUR-CH-10003199,266.352,3,0.2,13.3176
8831,CA-2013-167983,2013-08-22,2013-08-25,Second Class,RP-19270,Corporate,98103,OFF-BI-10003727,33.44,10,0.2,11.704
8839,CA-2011-153808,2011-04-06,2011-04-10,Second Class,FH-14275,Corporate,90004,OFF-AR-10001725,70.95,3,0,18.447
8840,CA-2011-153808,2011-04-06,2011-04-10,Second Class,FH-14275,Corporate,90004,OFF-BI-10002794,65.568,2,0.2,23.7684
8841,CA-2011-153808,2011-04-06,2011-04-10,Second Class,FH-14275,Corporate,90004,TEC-AC-10004171,299.97,3,0,131.9868
8842,US-2013-112396,2013-02-09,2013-02-13,Standard Class,JR-16210,Corporate,94109,TEC-AC-10003628,89.97,3,0,39.5868
8843,US-2013-112396,2013-02-09,2013-02-13,Standard Class,JR-16210,Corporate,94109,TEC-AC-10004761,31.86,2,0,11.151
8856,CA-2014-163671,2014-12-25,2014-12-31,Standard Class,DP-13105,Corporate,83642,OFF-BI-10001679,21.312,3,0.2,7.992
8857,CA-2014-135909,2014-10-14,2014-10-21,Standard Class,JW-15220,Corporate,95823,TEC-AC-10002335,209.94,6,0,39.8886
8858,CA-2014-135909,2014-10-14,2014-10-21,Standard Class,JW-15220,Corporate,95823,TEC-PH-10003187,31.984,2,0.2,-7.996
8859,CA-2014-135909,2014-10-14,2014-10-21,Standard Class,JW-15220,Corporate,95823,OFF-BI-10003527,5083.96,5,0.2,1906.485
8869,CA-2013-158260,2013-11-05,2013-11-09,Standard Class,CC-12475,Consumer,92037,TEC-MA-10003176,686.4,2,0.2,77.22
8870,CA-2014-101805,2014-12-02,2014-12-07,Standard Class,SH-19975,Corporate,98103,OFF-BI-10002003,15.92,5,0.2,5.373
8871,CA-2014-101805,2014-12-02,2014-12-07,Standard Class,SH-19975,Corporate,98103,FUR-FU-10000023,70.68,12,0,31.0992
8872,CA-2014-101805,2014-12-02,2014-12-07,Standard Class,SH-19975,Corporate,98103,OFF-ST-10002756,541.24,4,0,5.4124
8880,US-2012-107944,2012-03-23,2012-03-25,First Class,AM-10360,Corporate,90004,OFF-PA-10000659,192.72,11,0,92.5056
8881,US-2012-107944,2012-03-23,2012-03-25,First Class,AM-10360,Corporate,90004,TEC-AC-10000736,239.97,3,0,86.3892
8888,CA-2011-169642,2011-07-27,2011-07-30,Second Class,BB-10990,Corporate,90004,OFF-ST-10002574,276.28,2,0,0
8889,CA-2014-103968,2014-12-02,2014-12-08,Standard Class,ML-17755,Home Office,95207,FUR-FU-10003394,629.64,9,0,107.0388
8893,CA-2012-111038,2012-12-01,2012-12-06,Standard Class,LC-16960,Home Office,92037,FUR-CH-10003973,2676.672,9,0.2,267.6672
8895,CA-2013-167241,2013-08-16,2013-08-23,Standard Class,BD-11320,Consumer,90004,FUR-FU-10004071,312.03,3,0,43.6842
8896,CA-2013-167241,2013-08-16,2013-08-23,Standard Class,BD-11320,Consumer,90004,OFF-ST-10001505,17.94,3,0,3.0498
8897,CA-2013-167241,2013-08-16,2013-08-23,Standard Class,BD-11320,Consumer,90004,TEC-PH-10004614,165.6,3,0.2,10.35
8898,CA-2013-167241,2013-08-16,2013-08-23,Standard Class,BD-11320,Consumer,90004,OFF-PA-10004911,37.52,4,0,18.0096
8908,CA-2013-139934,2013-12-19,2013-12-21,First Class,AY-10555,Corporate,94109,TEC-PH-10001552,66.976,7,0.2,6.6976
8909,CA-2012-109603,2012-01-26,2012-02-01,Standard Class,EM-13825,Corporate,92553,OFF-PA-10003790,182.72,8,0,84.0512
8928,CA-2012-143616,2012-09-27,2012-09-29,Second Class,SS-20140,Corporate,98103,OFF-AR-10002067,99.2,5,0,25.792
8937,CA-2012-134117,2012-12-17,2012-12-19,Second Class,PG-18895,Consumer,90004,OFF-AR-10003903,204.85,5,0,53.261
8938,CA-2012-134117,2012-12-17,2012-12-19,Second Class,PG-18895,Consumer,90004,TEC-PH-10004908,135.984,2,0.2,16.998
8939,CA-2012-134117,2012-12-17,2012-12-19,Second Class,PG-18895,Consumer,90004,OFF-AR-10001940,16.4,5,0,7.052
8940,CA-2012-134117,2012-12-17,2012-12-19,Second Class,PG-18895,Consumer,90004,OFF-BI-10002025,92.96,2,0.2,31.374
8942,CA-2013-159023,2013-11-04,2013-11-06,First Class,NW-18400,Consumer,97206,OFF-BI-10002813,4.158,7,0.7,-3.465
8943,CA-2013-159023,2013-11-04,2013-11-06,First Class,NW-18400,Consumer,97206,TEC-MA-10003337,179.991,3,0.7,-251.9874
8945,CA-2011-154592,2011-12-07,2011-12-08,First Class,EH-14005,Home Office,94109,OFF-PA-10000062,164.88,3,0,80.7912
8946,CA-2011-128622,2011-11-15,2011-11-17,Second Class,SC-20260,Corporate,94109,OFF-SU-10001574,10.95,3,0,3.285
8949,CA-2011-132913,2011-12-24,2011-12-26,First Class,AS-10090,Consumer,92037,OFF-AP-10003278,13.97,1,0,3.6322
8956,CA-2011-126480,2011-09-20,2011-09-24,Standard Class,HG-14965,Corporate,92037,OFF-PA-10004610,8.56,2,0,3.852
8974,CA-2014-159226,2014-04-26,2014-04-28,Second Class,RL-19615,Consumer,90004,FUR-BO-10004709,344.981,7,0.15,28.4102
8992,US-2014-139577,2014-10-02,2014-10-07,Standard Class,TN-21040,Home Office,94109,TEC-AC-10004708,104.75,5,0,21.9975
9001,CA-2011-133389,2011-06-22,2011-06-22,Same Day,TB-21280,Consumer,85023,OFF-BI-10001553,8.226,3,0.7,-6.0324
9004,CA-2012-102855,2012-04-05,2012-04-06,Same Day,JF-15415,Consumer,99207,TEC-AC-10001767,239.94,6,0,26.3934
9005,CA-2012-102855,2012-04-05,2012-04-06,Same Day,JF-15415,Consumer,99207,OFF-AR-10002467,23.84,8,0,6.4368
9014,CA-2014-143084,2014-03-19,2014-03-23,Standard Class,BP-11050,Corporate,90004,OFF-AR-10003251,13.9,5,0,3.753
9015,CA-2014-143084,2014-03-19,2014-03-23,Standard Class,BP-11050,Corporate,90004,OFF-EN-10003072,19.4,5,0,9.312
9016,CA-2013-131639,2013-12-18,2013-12-24,Standard Class,NS-18640,Corporate,88220,OFF-BI-10001636,13.488,2,0.2,4.3836
9017,CA-2013-131639,2013-12-18,2013-12-24,Standard Class,NS-18640,Corporate,88220,OFF-BI-10000948,11.416,1,0.2,3.8529
9018,CA-2013-161361,2013-03-27,2013-03-29,Second Class,MV-17485,Consumer,83201,OFF-PA-10001838,17.64,3,0,8.6436
9019,CA-2013-161361,2013-03-27,2013-03-29,Second Class,MV-17485,Consumer,83201,OFF-BI-10002215,17.04,3,0.2,5.538
9023,US-2013-141880,2013-08-23,2013-08-24,First Class,TC-21475,Home Office,80525,FUR-FU-10001979,98.328,3,0.2,9.8328
9031,CA-2014-128041,2014-09-02,2014-09-02,Same Day,RW-19540,Corporate,98103,OFF-AP-10001005,314.6,4,0,103.818
9032,CA-2014-128041,2014-09-02,2014-09-02,Same Day,RW-19540,Corporate,98103,FUR-TA-10002607,283.56,4,0,45.3696
9041,CA-2011-138177,2011-09-19,2011-09-24,Standard Class,ND-18460,Corporate,85224,FUR-TA-10004607,73.915,1,0.5,-45.8273
9043,CA-2012-168760,2012-09-22,2012-09-26,Second Class,MM-18280,Corporate,90004,OFF-AP-10004532,61.44,3,0,16.5888
9044,CA-2013-168830,2013-11-08,2013-11-14,Standard Class,ML-17395,Corporate,94109,TEC-AC-10003911,479.97,3,0,163.1898
9045,CA-2014-137463,2014-12-17,2014-12-21,Second Class,KM-16225,Corporate,94086,OFF-BI-10003196,5.984,2,0.2,2.244
